7.329103,-3.239835
18.946646,3.252784
11.017148,-0.350285
9.542605,-6.134594
11.189709,-0.484035
11.074502,-0.202682
6.729783,-9.208094
3.805306,-4.999619
18.930124,3.299072
10.680856,-0.382125
3.735811,-4.964321
18.812593,3.372175
11.047929,-0.451453
10.941470,-0.529985
6.147457,-2.948847
6.218583,-9.325671
11.109233,-0.134560
7.029890,-9.565085
0.942383,5.091855
18.081963,3.751233
6.140846,-9.397101
6.711349,-7.167535
3.769277,-5.083375
6.330452,-9.251549
11.015627,-0.346781
6.851034,-9.432237
6.908371,-7.304852
6.906104,-8.563972
10.973945,-0.484354
11.049040,-0.237567
8.828732,-6.387203
7.383590,-3.258698
9.019184,-6.210776
11.269261,-0.487492
6.653856,-8.507462
6.957588,-9.546331
7.495673,0.389295
3.782157,-5.066409
18.072157,3.779537
6.489591,-9.351434
11.087579,-0.332414
6.591419,-8.550816
6.919133,-7.364761
7.429448,-3.225472
19.000957,3.246119
6.292686,-9.183324
3.997673,-4.792354
6.372508,-9.142634
7.483572,0.324339
18.863625,3.378964
3.942525,-4.998906
-9.096635,3.834460
11.005857,-0.519420
9.426499,-6.067140
6.504369,-8.609478
6.365610,-9.602201
19.114883,3.253567
3.827827,-4.934288
6.569268,-8.504595
6.888936,-9.127339
10.246408,-0.428903
3.978732,-4.764417
18.641922,5.733028
6.916442,-7.329359
0.899403,3.588845
7.412477,-3.238623
11.007443,-0.486564
3.551616,4.669488
10.218797,-0.501049
18.127115,5.487250
6.548261,-9.065527
7.016201,-9.543794
18.957460,3.284531
7.427178,-3.286875
3.938797,-4.801566
7.729938,-3.867207
10.327773,-0.537334
7.341724,-3.282367
6.501368,-9.022285
6.990052,-9.518484
7.379255,-3.308433
6.152354,-9.145013
7.271914,-3.295256
4.060905,-4.775172
8.917625,-6.407545
10.996624,-0.484645
7.013000,-9.543225
9.229953,-6.407022
7.325488,-3.271325
6.629762,-8.533773
3.597825,-4.867818
7.740684,-3.854117
9.384324,-6.397176
6.914796,-7.316278
6.847396,-8.371614
3.931625,-4.804972
6.480428,-8.566617
18.639711,5.721645
9.414612,-6.074987
0.828472,3.892514
6.607751,-8.621757
7.474020,0.319178
9.335984,-6.430431
3.996503,-4.741947
9.432417,-6.297153
6.869674,-7.286774
6.954352,-7.430358
8.874213,-6.341257
0.953963,5.134164
3.796706,-5.034084
11.167341,-0.502504
3.928270,-4.717864
10.689000,-0.360930
6.960752,-9.157375
3.839633,-5.064506
0.005011,6.772477
18.688414,5.704063
6.766262,-8.499490
6.432742,-8.681329
6.078008,-2.901594
18.866034,3.468588
6.573038,-8.312550
3.834069,4.058362
9.398343,-6.344805
6.621883,-8.590913
5.619199,8.723808
17.686247,4.460353
7.375662,-3.364141
7.365554,-3.286024
-8.918497,3.579310
10.643958,-0.398910
8.893454,-6.290322
6.627187,-8.495070
8.872733,-6.360592
10.688271,-0.193610
6.200407,-9.352245
7.803207,0.294197
6.406718,-9.402898
6.862278,-8.595202
4.003938,-4.742493
9.349096,-6.264603
6.304501,-9.199806
0.778201,3.558172
6.808630,-8.491963
7.289001,-3.240937
11.050623,-0.161954
6.883082,-7.355350
6.126120,-2.917399
18.674971,4.631910
0.211742,6.737677
7.780230,0.276326
6.451702,-8.909172
11.210906,-0.360943
9.299657,-6.188808
9.429813,-6.087594
11.200123,-0.338776
3.838983,-4.908132
3.985582,-4.773623
6.373960,-9.640930
3.987044,-4.763662
18.685253,4.618859
6.628119,-8.548261
0.974093,3.607601
7.421978,-3.259736
6.635052,-8.515432
11.164091,-0.507594
0.869084,3.598577
-9.103269,3.839629
9.371490,-6.296650
6.392888,-9.635834
9.845065,-1.243801
0.923409,3.889533
6.974741,-9.543563
7.259638,-3.238774
6.929397,-7.330563
7.506763,0.369009
0.674105,3.870684
9.018036,-6.084432
9.846908,-1.193477
6.088673,-2.856992
5.678312,8.866932
7.502961,0.354404
18.684809,4.626806
6.384625,-9.616021
9.482869,-6.114575
9.837576,-1.205087
6.385148,-9.649231
18.689489,4.621690
10.908875,-0.627979
18.948038,3.183449
6.488061,-8.925195
7.501556,0.380127
6.138139,-2.927040
9.830537,-1.193499
6.985510,-9.552592
3.884120,-5.050173
11.083923,-0.154875
7.281785,-3.264254
10.896821,-0.608328
6.666329,-9.124424
-9.060364,3.810890
7.433655,-3.204455
6.867676,-8.592548
11.202613,-0.317760
11.109158,-0.166497
6.739285,-8.273721
10.915662,-0.641803
8.885016,-6.267882
3.804632,-5.077986
6.394109,-9.517119
6.930902,-9.133511
18.625776,5.731241
10.896791,-0.710291
7.512589,0.368357
-8.373176,3.723325
6.815058,-9.347735
7.392566,-3.258671
10.969758,-0.431686
6.977205,-9.144873
6.345943,-9.548150
6.837367,-9.373569
18.685127,4.616955
1.026015,3.651912
7.298016,-3.362524
9.461846,-6.143054
7.490136,0.406105
8.949117,-6.245623
6.511283,-9.350478
9.154557,-6.166532
11.212929,-0.505752
7.486265,0.385155
0.958575,3.848725
7.417973,-3.208342
10.979823,-0.315350
6.930550,-9.541249
9.849671,-1.202960
4.473731,4.743491
7.778643,-3.873553
10.330728,-0.549309
6.767728,-9.262308
6.494558,-9.334508
6.199715,-9.354418
6.381244,-9.640579
6.972627,-9.546157
17.677441,4.445930
9.491433,-6.192804
-9.046518,3.789912
3.743574,-5.075097
3.895762,-5.073875
7.006491,-9.534910
3.780454,-5.082695
16.639650,6.580236
11.056337,-0.445993
18.425028,4.524969
17.693022,4.436120
6.975042,-9.116238
18.081732,3.782980
18.078030,3.781523
9.406569,-6.372754
10.984738,-0.272848
6.336211,-9.141494
6.967388,-9.339800
10.998818,-0.395685
18.935677,3.255297
19.003681,3.200349
9.345806,-6.395575
3.704879,-5.023227
3.798370,-5.121112
10.561034,-0.312321
9.373375,-6.390736
0.697210,4.075841
8.748390,-6.313815
6.964828,-7.435585
10.968782,-0.478640
6.169017,-2.952860
7.446262,-3.207279
9.338219,-6.313628
10.957704,-0.413032
7.825595,0.637755
11.220469,-0.518194
6.932924,-7.346244
7.386116,-3.254810
0.243987,5.954545
6.516057,-9.315871
3.697409,-5.013896
7.494917,0.366059
6.904665,-9.508144
7.487540,0.370683
1.016214,3.614563
6.949137,-9.125367
6.862783,-9.236719
18.915253,3.277901
18.085941,3.808460
1.026820,3.631564
-8.369490,3.711885
-9.108040,3.843937
6.811759,-9.196458
9.514337,-6.207501
6.963679,-9.125388
